breakdown,topic,domainId,domain,subdomain,subdomainId,topicId,tier,New Topic
[2 Core-Tier1 hours; 1 Core-Tier2 hour],Software process capability maturity models,SE,Software Engineering,Software Processes ,SE-132,SE-132-07,Elective,SE-01-07
[2 Core-Tier1 hours; 1 Core-Tier2 hour],Software process measurements,SE,Software Engineering,Software Processes ,SE-132,SE-132-08,Elective,SE-01-08
[2 Core-Tier2 hours],Team participation,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-01,Tier 2,SE-02-01
[2 Core-Tier2 hours],Effort Estimation (at the personal level),SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-02,Tier 2,SE-02-02
[2 Core-Tier2 hours],Risk(cross reference IAS/Secure Software Engineering) ,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-03,Tier 2,SE-02-03
[2 Core-Tier2 hours],Team management,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-04,Elective,SE-02-04
[2 Core-Tier2 hours],Project management,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-05,Elective,SE-02-05
[2 Core-Tier2 hours],Software measurement and estimation techniques ,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-06,Elective,SE-02-06
[2 Core-Tier2 hours],Software quality assurance and the role of measurements,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-07,Elective,SE-02-07
[2 Core-Tier2 hours],Risk,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-08,Elective,SE-02-08
[2 Core-Tier2 hours],System-wide approach to risk including hazards associated with tools,SE,Software Engineering,Software ProjectManagement ,SE-133,SE-133-09,Elective,SE-02-09
[2 Core-Tier2 hours],Software configuration management and version control,SE,Software Engineering,Tools andEnvironments ,SE-134,SE-134-01,Tier 2,SE-03-01
[2 Core-Tier2 hours],Release management,SE,Software Engineering,Tools andEnvironments ,SE-134,SE-134-02,Tier 2,SE-03-02
[2 Core-Tier2 hours],Requirements analysis and design modeling tools,SE,Software Engineering,Tools andEnvironments ,SE-134,SE-134-03,Tier 2,SE-03-03
[2 Core-Tier2 hours],Testing tools including static and dynamic analysis tools,SE,Software Engineering,Tools andEnvironments ,SE-134,SE-134-04,Tier 2,SE-03-04
[2 Core-Tier2 hours],"Programming environments that automate parts of program construction processes (e.g., automated builds)",SE,Software Engineering,Tools andEnvironments ,SE-134,SE-134-05,Tier 2,SE-03-05
[2 Core-Tier2 hours],Tool integration concepts and mechanisms,SE,Software Engineering,Tools andEnvironments ,SE-134,SE-134-06,Tier 2,SE-03-06
[1 Core-Tier1 hour; 3 Core-Tier2 hours],"Describing functional requirements using, for example, use cases or users stories",SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-01,Tier 1,SE-04-01
[1 Core-Tier1 hour; 3 Core-Tier2 hours],"Properties of requirements including consistency, validity, completeness, and feasibility",SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-02,Tier 1,SE-04-02
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Software requirements elicitation,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-03,Tier 2,SE-04-03
[1 Core-Tier1 hour; 3 Core-Tier2 hours],"Describing system data using, for example, class diagrams or entity-relationship diagrams",SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-04,Tier 2,SE-04-04
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Non-functional requirements and their relationship to software quality (cross-reference IAS/Secure ,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-05,Tier 2,SE-04-05
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Evaluation and use of requirements specifications,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-06,Tier 2,SE-04-06
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Requirements analysis modeling techniques,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-07,Elective,SE-04-07
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Acceptability of certainty / uncertainty considerations regarding software / system behavior,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-08,Elective,SE-04-08
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Prototyping,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-09,Elective,SE-04-09
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Basic concepts of formal requirements specification,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-10,Elective,SE-04-10
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Requirements specification,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-11,Elective,SE-04-11
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Requirements validation,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-12,Elective,SE-04-12
[1 Core-Tier1 hour; 3 Core-Tier2 hours],Requirements tracing,SE,Software Engineering,RequirementsEngineering ,SE-135,SE-135-13,Elective,SE-04-13
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"System design principles:  levels of abstraction (architectural design and detailed design), separation of ",SE,Software Engineering,Software Design ,SE-136,SE-136-01,Tier 1,SE-05-01
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"Design Paradigms such as structured design (top-down functional decomposition), object-oriented analysis ",SE,Software Engineering,Software Design ,SE-136,SE-136-02,Tier 1,SE-05-02
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Structural and behavioral models of software designs,SE,Software Engineering,Software Design ,SE-136,SE-136-03,Tier 1,SE-05-03
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Design patterns,SE,Software Engineering,Software Design ,SE-136,SE-136-04,Tier 1,SE-05-04
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"Relationships between requirements and designs:  transformation of models, design of contracts, invariants",SE,Software Engineering,Software Design ,SE-136,SE-136-05,Tier 2,SE-05-05
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"Software architecture concepts and standard architectures (e.g. client-server, n-layer, transform centered, ",SE,Software Engineering,Software Design ,SE-136,SE-136-06,Tier 2,SE-05-06
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Refactoring designs using design patterns,SE,Software Engineering,Software Design ,SE-136,SE-136-07,Tier 2,SE-05-07
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"The use of components in design:  component selection, design, adaptation and assembly of components, ",SE,Software Engineering,Software Design ,SE-136,SE-136-08,Tier 2,SE-05-08
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"Internal design qualities, and models for them:  efficiency and performance, redundancy and fault ",SE,Software Engineering,Software Design ,SE-136,SE-136-09,Elective,SE-05-09
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"External design qualities, and models for them:  functionality, reliability, performance and efficiency, ",SE,Software Engineering,Software Design ,SE-136,SE-136-10,Elective,SE-05-10
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Measurementand analysis of design quality,SE,Software Engineering,Software Design ,SE-136,SE-136-11,Elective,SE-05-11
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Tradeoffs between different aspects of quality,SE,Software Engineering,Software Design ,SE-136,SE-136-12,Elective,SE-05-12
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Application frameworks,SE,Software Engineering,Software Design ,SE-136,SE-136-13,Elective,SE-05-13
[3 Core-Tier1 hours; 5 Core-Tier2 hours],"Middleware:  the object-oriented paradigm within middleware, object request brokers and marshalling, ",SE,Software Engineering,Software Design ,SE-136,SE-136-14,Elective,SE-05-14
[3 Core-Tier1 hours; 5 Core-Tier2 hours],Principles of secure design and coding (cross-reference IAS/Principles of Secure Design),SE,Software Engineering,Software Design ,SE-136,SE-136-15,Elective,SE-05-15
[2 Core-Tier2 hours],"Coding practices: techniques, idioms/patterns, mechanisms for building quality programs (cross-reference ",SE,Software Engineering,Software Construction ,SE-137,SE-137-01,Tier 2,SE-06-01
[2 Core-Tier2 hours],Coding standards,SE,Software Engineering,Software Construction ,SE-137,SE-137-02,Tier 2,SE-06-02
[2 Core-Tier2 hours],Integration strategies,SE,Software Engineering,Software Construction ,SE-137,SE-137-03,Tier 2,SE-06-03
[2 Core-Tier2 hours],Development context: “green field” vs. existing code base,SE,Software Engineering,Software Construction ,SE-137,SE-137-04,Tier 2,SE-06-04
[2 Core-Tier2 hours],Potential security problems in programs,SE,Software Engineering,Software Construction ,SE-137,SE-137-05,Elective,SE-06-05
[4 Core-Tier2 hours],Verification and validation concepts,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-01,Tier 2,SE-07-01
[4 Core-Tier2 hours],"Inspections, reviews, audits",SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-02,Tier 2,SE-07-02
[4 Core-Tier2 hours],"Testing types, including human computer interface, usability,reliability, security, conformance to ",SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-03,Tier 2,SE-07-03
[4 Core-Tier2 hours],Testing fundamentals(cross-reference SDF/Development Methods) ,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-04,Tier 2,SE-07-04
[4 Core-Tier2 hours],Defect tracking,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-05,Tier 2,SE-07-05
[4 Core-Tier2 hours],"Limitations of testing in particular domains, such as parallel or safety-critical systems",SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-06,Tier 2,SE-07-06
[4 Core-Tier2 hours],Static approaches and dynamic approaches to verification,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-07,Elective,SE-07-07
[4 Core-Tier2 hours],Test-driven development,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-08,Elective,SE-07-08
[4 Core-Tier2 hours],Validation planning; documentation for validation,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-09,Elective,SE-07-09
[4 Core-Tier2 hours],Object-oriented testing; systems testing,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-10,Elective,SE-07-10
[4 Core-Tier2 hours],"Verification and validation of non-code artifacts (documentation, help files, training materials)",SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-11,Elective,SE-07-11
[4 Core-Tier2 hours],"Fault logging, fault tracking and technical support for such activities",SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-12,Elective,SE-07-12
[4 Core-Tier2 hours],Fault estimation and testing termination including defect seeding,SE,Software Engineering,Software Verificationand Validation ,SE-138,SE-138-13,Elective,SE-07-13
[2 Core-Tier2 hour],"Software development in the context of large, pre-existing code bases",SE,Software Engineering,Software Evolution ,SE-139,SE-139-01,Tier 2,SE-08-01
[2 Core-Tier2 hour],Software evolution,SE,Software Engineering,Software Evolution ,SE-139,SE-139-02,Tier 2,SE-08-02
[2 Core-Tier2 hour],Characteristics of maintainable software,SE,Software Engineering,Software Evolution ,SE-139,SE-139-03,Tier 2,SE-08-03
[2 Core-Tier2 hour],Reengineering systems,SE,Software Engineering,Software Evolution ,SE-139,SE-139-04,Tier 2,SE-08-04
[2 Core-Tier2 hour],Software reuse,SE,Software Engineering,Software Evolution ,SE-139,SE-139-05,Tier 2,SE-08-05
[1 Core-Tier2],Software reliability engineering concepts,SE,Software Engineering,Software Reliability ,SE-140,SE-140-01,Tier 2,SE-09-01
[1 Core-Tier2],"Software reliability, system reliability and failure behavior (cross-reference SF/Reliability Through ",SE,Software Engineering,Software Reliability ,SE-140,SE-140-02,Tier 2,SE-09-02
[1 Core-Tier2],Fault lifecycle concepts and techniques,SE,Software Engineering,Software Reliability ,SE-140,SE-140-03,Tier 2,SE-09-03
[1 Core-Tier2],Software reliability models,SE,Software Engineering,Software Reliability ,SE-140,SE-140-04,Elective,SE-09-04
[1 Core-Tier2],Software fault tolerance techniques and models,SE,Software Engineering,Software Reliability ,SE-140,SE-140-05,Elective,SE-09-05
[1 Core-Tier2],Software reliability engineering practices,SE,Software Engineering,Software Reliability ,SE-140,SE-140-06,Elective,SE-09-06
[1 Core-Tier2],Measurement-based analysis of software reliability,SE,Software Engineering,Software Reliability ,SE-140,SE-140-07,Elective,SE-09-07
[Elective],Role of formal specification and analysis techniques in the software development cycle,SE,Software Engineering,Formal Methods ,SE-141,SE-141-01,Elective,SE-10-01
[Elective],Program assertion languages and analysis approaches (including languages for writing and analyzing pre- ,SE,Software Engineering,Formal Methods ,SE-141,SE-141-02,Elective,SE-10-02
[Elective],Formal approaches to software modeling and analysis,SE,Software Engineering,Formal Methods ,SE-141,SE-141-03,Elective,SE-10-03
[Elective],Tools in support of formal methods,SE,Software Engineering,Formal Methods ,SE-141,SE-141-04,Elective,SE-10-04
[3 Core-Tier1 hours] ,"Basic building blocks and components of a computer (gates, flip-flops, registers, interconnections; ",SF,System Fundamentals,Computational Paradigms ,SF-142,SF-142-01,Tier 1,SF-01-01
[3 Core-Tier1 hours] ,"Hardware as a computational paradigm: Fundamental logic building blocks; Logic expressions, ",SF,System Fundamentals,Computational Paradigms ,SF-142,SF-142-02,Tier 1,SF-01-02
[3 Core-Tier1 hours] ,Application-level sequential processing: single thread,SF,System Fundamentals,Computational Paradigms ,SF-142,SF-142-03,Tier 1,SF-01-03
[3 Core-Tier1 hours] ,"Simple application-level parallel processing: request level (web services/client-server/distributed), single ",SF,System Fundamentals,Computational Paradigms ,SF-142,SF-142-04,Tier 1,SF-01-04
[3 Core-Tier1 hours] ,"Basic concept of pipelining, overlapped processing stages",SF,System Fundamentals,Computational Paradigms ,SF-142,SF-142-05,Tier 1,SF-01-05
[3 Core-Tier1 hours] ,Basic concept of scaling: going faster vs. handling larger problems,SF,System Fundamentals,Computational Paradigms ,SF-142,SF-142-06,Tier 1,SF-01-06
[3 Core-Tier1 hours] ,"Programming abstractions, interfaces, use of libraries",SF,System Fundamentals,Cross-Layer Communications ,SF-143,SF-143-01,Tier 1,SF-02-01
[3 Core-Tier1 hours] ,"Distinction between Application and OS services, Remote Procedure Call",SF,System Fundamentals,Cross-Layer Communications ,SF-143,SF-143-02,Tier 1,SF-02-02
[3 Core-Tier1 hours] ,Application-Virtual Machine Interaction,SF,System Fundamentals,Cross-Layer Communications ,SF-143,SF-143-03,Tier 1,SF-02-03
[3 Core-Tier1 hours] ,Reliability,SF,System Fundamentals,Cross-Layer Communications ,SF-143,SF-143-04,Tier 1,SF-02-04
[6 Core-Tier1 hours] ,Digital vs. Analog/Discrete vs. Continuous Systems,SF,System Fundamentals,State and State Machines ,SF-144,SF-144-01,Tier 1,SF-03-01
[6 Core-Tier1 hours] ,"Simple logic gates, logical expressions, Boolean logic simplification",SF,System Fundamentals,State and State Machines ,SF-144,SF-144-02,Tier 1,SF-03-02
[6 Core-Tier1 hours] ,"Clocks, State, Sequencing",SF,System Fundamentals,State and State Machines ,SF-144,SF-144-03,Tier 1,SF-03-03
[6 Core-Tier1 hours] ,"Combinational Logic, Sequential Logic, Registers, Memories",SF,System Fundamentals,State and State Machines ,SF-144,SF-144-04,Tier 1,SF-03-04
[6 Core-Tier1 hours] ,Computers and Network Protocols as examples of state machines,SF,System Fundamentals,State and State Machines ,SF-144,SF-144-05,Tier 1,SF-03-05
[3 Core-Tier1 hours] ,Sequential vs. parallel processing,SF,System Fundamentals,Parallelism ,SF-145,SF-145-01,Tier 1,SF-04-01
[3 Core-Tier1 hours] ,Parallel programming vs. concurrent programming,SF,System Fundamentals,Parallelism ,SF-145,SF-145-02,Tier 1,SF-04-02
[3 Core-Tier1 hours] ,Request parallelism vs. Task parallelism,SF,System Fundamentals,Parallelism ,SF-145,SF-145-03,Tier 1,SF-04-03
[3 Core-Tier1 hours] ,"Client-Server/Web Services, Thread (Fork-Join), Pipelining",SF,System Fundamentals,Parallelism ,SF-145,SF-145-04,Tier 1,SF-04-04
[3 Core-Tier1 hours] ,Multicore architectures and hardware support for synchronization,SF,System Fundamentals,Parallelism ,SF-145,SF-145-05,Tier 1,SF-04-05
[3 Core-Tier1 hours] ,Performance figures of merit,SF,System Fundamentals,Evaluation,SF-146,SF-146-01,Tier 1,SF-05-01
[3 Core-Tier1 hours] ,"Workloadsand representative benchmarks, and methods of collecting and analyzing performance figures of ",SF,System Fundamentals,Evaluation,SF-146,SF-146-02,Tier 1,SF-05-02
[3 Core-Tier1 hours] ,"CPI (Cycles per Instruction) equationas tool for understanding tradeoffs in the design of instruction sets, ",SF,System Fundamentals,Evaluation,SF-146,SF-146-03,Tier 1,SF-05-03
[3 Core-Tier1 hours] ,Amdahl’s Law: the part of the computation that cannot be sped up limits the effect of the parts that can,SF,System Fundamentals,Evaluation,SF-146,SF-146-04,Tier 1,SF-05-04
[2 Core-Tier2 hours] ,"Kinds of resources (e.g., processor share, memory, disk, net bandwidth) ",SF,System Fundamentals,Resource Allocation and Scheduling ,SF-147,SF-147-01,Tier 2,SF-06-01
[2 Core-Tier2 hours] ,"Kinds of scheduling (e.g., first-come, priority) ",SF,System Fundamentals,Resource Allocation and Scheduling ,SF-147,SF-147-02,Tier 2,SF-06-02
[2 Core-Tier2 hours] ,"Advantages of fair scheduling, preemptive scheduling",SF,System Fundamentals,Resource Allocation and Scheduling ,SF-147,SF-147-03,Tier 2,SF-06-03
[3 Core-Tier2 hours] ,Speed of light and computers (one foot per nanosecond vs. one GHz clocks),SF,System Fundamentals,Proximity ,SF-148,SF-148-01,Tier 2,SF-07-01
[3 Core-Tier2 hours] ,Latencies in computer systems: memory vs. disk latencies vs. across the network memory,SF,System Fundamentals,Proximity ,SF-148,SF-148-02,Tier 2,SF-07-02
[3 Core-Tier2 hours] ,Cachesand the effects of spatial and temporal localityon performancein processors and systems,SF,System Fundamentals,Proximity ,SF-148,SF-148-03,Tier 2,SF-07-03
[3 Core-Tier2 hours] ,"Caches and cache coherency in databases, operating systems, distributed systems, and computer ",SF,System Fundamentals,Proximity ,SF-148,SF-148-04,Tier 2,SF-07-04
[3 Core-Tier2 hours] ,Introduction into the processor memory hierarchyand the formula for average memory access time,SF,System Fundamentals,Proximity ,SF-148,SF-148-05,Tier 2,SF-07-05
[2 Core-Tier2 hours] ,Rationale for protection and predictable performance,SF,System Fundamentals,Virtualization and Isolation ,SF-149,SF-149-01,Tier 2,SF-08-01
[2 Core-Tier2 hours] ,"Levels of indirection, illustrated by virtual memory for managing physical memory resources",SF,System Fundamentals,Virtualization and Isolation ,SF-149,SF-149-02,Tier 2,SF-08-02
[2 Core-Tier2 hours] ,Methods for implementing virtual memory and virtual machines,SF,System Fundamentals,Virtualization and Isolation ,SF-149,SF-149-03,Tier 2,SF-08-03
[2 Core-Tier2 hours] ,Distinction between bugs and faults,SF,System Fundamentals,Reliability through Redundancy ,SF-150,SF-150-01,Tier 2,SF-09-01
[2 Core-Tier2 hours] ,Redundancy through check and retry,SF,System Fundamentals,Reliability through Redundancy ,SF-150,SF-150-02,Tier 2,SF-09-02
[2 Core-Tier2 hours] ,"Redundancy through redundant encoding (error correcting codes, CRC, FEC)",SF,System Fundamentals,Reliability through Redundancy ,SF-150,SF-150-03,Tier 2,SF-09-03
[2 Core-Tier2 hours] ,Duplication/mirroring/replicas,SF,System Fundamentals,Reliability through Redundancy ,SF-150,SF-150-04,Tier 2,SF-09-04
[2 Core-Tier2 hours] ,Other approaches to fault tolerance and availability,SF,System Fundamentals,Reliability through Redundancy ,SF-150,SF-150-05,Tier 2,SF-09-05
[Elective] ,Analytical tools to guidequantitative evaluation,SF,System Fundamentals,Quantitative Evaluation,SF-151,SF-151-01,Elective,SF-10-01
[Elective] ,Order of magnitude analysis (Big-Oh notation),SF,System Fundamentals,Quantitative Evaluation,SF-151,SF-151-02,Elective,SF-10-02
[Elective] ,Analysis of slow and fast paths of a system,SF,System Fundamentals,Quantitative Evaluation,SF-151,SF-151-03,Elective,SF-10-03
[Elective] ,"Events on their effect on performance (e.g., instruction stalls, cache misses, page faults)",SF,System Fundamentals,Quantitative Evaluation,SF-151,SF-151-04,Elective,SF-10-04
[Elective] ,"Understanding layered systems, workloads, and platforms, their implications for performance, and the ",SF,System Fundamentals,Quantitative Evaluation,SF-151,SF-151-05,Elective,SF-10-05
[Elective] ,Microbenchmarking pitfalls,SF,System Fundamentals,Quantitative Evaluation,SF-151,SF-151-06,Elective,SF-10-06
"[1 Core-Tier1 hour, 2 Core-Tier2 hours]",Social implications of computing in a networked world (cross-reference HCI/Foundations/social models; ,SP,Social Issues and Professional Practice,Social Context ,SP-152,SP-152-01,Tier 1,SP-01-01
"[1 Core-Tier1 hour, 2 Core-Tier2 hours]","Impact of social media on individualism, collectivism and culture.",SP,Social Issues and Professional Practice,Social Context ,SP-152,SP-152-02,Tier 1,SP-01-02
"[1 Core-Tier1 hour, 2 Core-Tier2 hours]",Growth and control of the Internet (cross-reference NC/Introduction/organization of the Internet),SP,Social Issues and Professional Practice,Social Context ,SP-152,SP-152-03,Tier 2,SP-01-03
"[1 Core-Tier1 hour, 2 Core-Tier2 hours]","Often referred to as the digital divide, differences in access to digital technology resources and its resulting ",SP,Social Issues and Professional Practice,Social Context ,SP-152,SP-152-04,Tier 2,SP-01-04
"[1 Core-Tier1 hour, 2 Core-Tier2 hours]","Accessibility issues, including legal requirements",SP,Social Issues and Professional Practice,Social Context ,SP-152,SP-152-05,Tier 2,SP-01-05
"[1 Core-Tier1 hour, 2 Core-Tier2 hours]",Context-aware computing  (cross-reference HCI/Design for non-mouse interfaces/ ubiquitous and context-,SP,Social Issues and Professional Practice,Social Context ,SP-152,SP-152-06,Tier 2,SP-01-06
[2 Core-Tier1 hours],Ethical argumentation,SP,Social Issues and Professional Practice,Analytical Tools ,SP-153,SP-153-01,Tier 1,SP-02-01
[2 Core-Tier1 hours],Ethical theories and decision-making,SP,Social Issues and Professional Practice,Analytical Tools ,SP-153,SP-153-02,Tier 1,SP-02-02
[2 Core-Tier1 hours],Moral assumptions and values,SP,Social Issues and Professional Practice,Analytical Tools ,SP-153,SP-153-03,Tier 1,SP-02-03
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Community values and the laws by which we live ,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-01,Tier 1,SP-03-01
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]","The nature of professionalism including care, attention and discipline, fiduciary responsibility, and ",SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-02,Tier 1,SP-03-02
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]","Keeping up-to-date as a computing professional in terms of familiarity, tools, skills, legal and professional ",SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-03,Tier 1,SP-03-03
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]","Professional certification, codes of ethics, conduct, and practice, such as the ACM/IEEE-CS, SE, AITP, ",SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-04,Tier 1,SP-03-04
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]","Accountability, responsibility and liability (e.g. software correctness, reliability and safety, as well as ",SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-05,Tier 1,SP-03-05
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",The role of the computing professional in public policy,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-06,Tier 2,SP-03-06
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Maintaining awareness of consequences,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-07,Tier 2,SP-03-07
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Ethical dissent and whistle-blowing,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-08,Tier 2,SP-03-08
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",The relationship between regional culture and ethicaldilemmas,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-09,Tier 2,SP-03-09
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Dealing with harassment and discrimination,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-10,Tier 2,SP-03-10
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Forms of professional credentialing ,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-11,Tier 2,SP-03-11
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Acceptable use policies for computing in the workplace,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-12,Tier 2,SP-03-12
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Ergonomics and healthy computing environments,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-13,Tier 2,SP-03-13
"[2 Core-Tier1 hours, 2 Core-Tier2 hours]",Time to market and cost considerations versus quality professional standards,SP,Social Issues and Professional Practice,Professional Ethics,SP-154,SP-154-14,Tier 2,SP-03-14
[2 Core-Tier1 hours] ,Philosophical foundations of intellectual property ,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-01,Tier 1,SP-04-01
[2 Core-Tier1 hours] ,Intellectual property rights (cross-reference IM/Information Storage and Retrieval/intellectual property and ,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-02,Tier 1,SP-04-02
[2 Core-Tier1 hours] ,Intangible digital intellectual property (IDIP),SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-03,Tier 1,SP-04-03
[2 Core-Tier1 hours] ,Legal foundations for intellectual property protection,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-04,Tier 1,SP-04-04
[2 Core-Tier1 hours] ,Digital rights management,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-05,Tier 1,SP-04-05
[2 Core-Tier1 hours] ,"Copyrights, patents, trade secrets, trademarks",SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-06,Tier 1,SP-04-06
[2 Core-Tier1 hours] ,Plagiarism,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-07,Tier 1,SP-04-07
[2 Core-Tier1 hours] ,Foundations of the open source movement,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-08,Elective,SP-04-08
[2 Core-Tier1 hours] ,Software piracy,SP,Social Issues and Professional Practice,Intellectual Property ,SP-155,SP-155-09,Elective,SP-04-09
[2 Core-Tier1 hours] ,Philosophical foundations of privacy rights (cross-reference IS/Fundamental Issues/philosophical issues),SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-01,Tier 1,SP-05-01
[2 Core-Tier1 hours] ,Legal foundations of privacy protection ,SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-02,Tier 1,SP-05-02
[2 Core-Tier1 hours] ,"Privacy implications of widespread data collection for transactional databases, data warehouses, ",SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-03,Tier 1,SP-05-03
[2 Core-Tier1 hours] ,Ramifications of differential privacy ,SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-04,Tier 1,SP-05-04
[2 Core-Tier1 hours] ,Technology-based solutions for privacy protection (cross-reference IAS/Threats and Attacks/attacks on ,SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-05,Tier 1,SP-05-05
[2 Core-Tier1 hours] ,Privacy legislation in areas of practice,SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-06,Elective,SP-05-06
[2 Core-Tier1 hours] ,Civil liberties and cultural differences,SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-07,Elective,SP-05-07
[2 Core-Tier1 hours] ,Freedom of expression and its limitations ,SP,Social Issues and Professional Practice,Privacy and Civil Liberties ,SP-156,SP-156-08,Elective,SP-05-08
[1Core-Tier1 hour],"Reading, understanding and summarizing technical material, including source code and documentation",SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-01,Tier 1,SP-06-01
[1Core-Tier1 hour],Writing effective technical documentation and materials,SP,Social Issues and Professional Practice,Professional Communication ,SP-157,SP-157-02,Tier 1,SP-06-02
